transaction_id,timestamp,amount,merchant,category,customer_id,fraudulent
792ca19c-eee1-4488-8e3a-8b8b0095be28,2020-06-19 13:51:06.740240,884.4779055660719,"Graves, Blankenship and Thompson",Electronics,2504,False
6f6ec322-b80c-4d2f-a5c6-8394fb85a80c,2020-12-29 00:43:32.030840,535.2200734429696,Hartman-Cobb,Grocery,6334,False
d3cb0d29-5d15-4e53-97d7-f889392aeca1,2020-08-27 12:32:04.472099,889.0567518067162,Chapman LLC,Entertainment,1204,False
81d9fea1-cbde-4f7c-aca0-56b9fef70941,2022-07-01 06:12:44.835665,782.9789953682222,Davidson-Walker,Clothing,9703,False
92f7cbfc-163e-4e6d-88a1-6019f2ab77d1,2021-11-30 04:27:30.210603,202.41534835851536,"Phillips, Brown and Bennett",Clothing,8298,False
1ad4a22f-eeab-4234-9b22-e0fa0718c3f0,2020-07-30 14:23:14.262993,362.40881002056074,"Cardenas, Fisher and Hood",Utilities,5205,False
3f767846-8528-4d44-b8a8-d075db1eba23,2022-03-04 10:51:40.173025,790.4420558420859,Martinez Group,Entertainment,2067,False
58704c46-5c82-448e-8e2d-2de9698b2d0a,2023-01-28 15:26:52.431932,341.49732542863785,"Griffin, Bautista and Gomez",Grocery,7270,False
54700027-360b-4b5d-904c-a7bd4343a810,2022-04-26 17:35:30.091557,789.6439377039512,Black-Peterson,Grocery,2372,False
cbd3b9ff-a292-4943-90a8-9330a7375aee,2022-08-18 03:57:56.558885,773.0694044114259,Graham-Anderson,Clothing,4379,False
52beb4f0-84a0-4586-bc5c-0db542d10baa,2022-07-14 02:23:38.984332,623.6871298076649,Wilson Group,Grocery,6650,False
6f63772d-4dc3-4d96-8ed2-4a184ffbc68c,2021-05-21 08:16:50.602662,594.1308565593755,Hoover Inc,Electronics,1574,False
7ccab401-3f55-4262-a2e5-1501d8c07e52,2021-10-30 10:32:19.299910,885.4325454539629,Jenkins Inc,Utilities,4585,False
dcf5cf9c-d81c-4d78-a78d-abe54db1857c,2022-12-16 23:02:22.193152,939.9238249842166,Freeman-Smith,Utilities,6342,False
63ed5b4e-5396-439d-b4b1-f0f4e9ae0178,2023-07-26 14:38:32.713739,709.6535009153739,Beck-Ellison,Grocery,4153,False
3bc8ea96-feed-4e6d-9a76-b7cc16598ea9,2021-12-14 05:06:51.892534,48.206696926867615,Johns Ltd,Electronics,1776,False
1425e6b8-6dac-4c41-9018-bebba10d4dbe,2021-12-11 09:21:45.524873,705.6632696240638,Tran PLC,Electronics,7670,False
b1a2e172-f90e-4da2-a027-095a68cab245,2023-12-05 16:47:56.100181,800.7218689655668,Mckay PLC,Grocery,9544,False
e79348f1-2516-4aa9-b70e-088fa148be44,2020-11-06 14:53:15.897582,158.17363013902528,George Inc,Entertainment,5462,True
1c4c506a-c295-4f7d-b21a-47c753d7a09e,2022-09-02 15:29:43.173246,13.569050670842792,Schaefer Group,Clothing,6648,False
a5046225-27d9-4a90-9cd4-303b16adb4ff,2020-03-24 04:33:38.845577,614.4223978027396,Garcia-Mccarty,Entertainment,8933,False
1fbf1578-afb6-4aea-b6c6-406979fb47f7,2022-04-29 05:18:00.560893,76.3184078784083,Ward Inc,Entertainment,9690,False
5a061626-c5e2-4a84-a586-0f051764f954,2022-04-29 23:02:48.793845,68.03728083299217,"Marshall, Turner and Shaffer",Clothing,9228,False
d8970ae5-d0ed-4d95-9bd2-704c1c4e20cd,2021-09-12 00:46:46.128460,153.89722667733082,Bailey-Aguilar,Entertainment,3633,False
5dcda846-eede-4052-bb98-faabe4a6babf,2020-01-28 00:41:51.026030,577.7284399213797,Watson PLC,Grocery,2733,False
bde4a3c1-1b65-4f8c-bf8f-687249537794,2020-12-05 20:15:24.692545,224.82586746964367,Hernandez and Sons,Grocery,4113,False
beb06e7a-169d-4745-8c73-2b1468de9bed,2020-01-19 21:28:51.018021,377.00431688591163,Williams Ltd,Utilities,1410,False
7b8d2312-d402-44b9-bdb2-972db88e7110,2022-08-13 09:38:27.339850,370.50129061829625,Miller-King,Electronics,6893,False
63eb9ba5-3be3-4c71-a34a-69264fc4740d,2022-07-03 06:05:26.315884,555.5354830783472,"Strickland, Martinez and Chen",Electronics,7452,False
0f03da9a-124e-4e01-9937-d218da7dcbad,2023-07-15 18:29:09.805796,551.8691108309396,Browning LLC,Grocery,5121,True
d12fe118-b045-4254-a984-7a09155e37d7,2023-05-11 17:23:28.190701,758.8055116531166,"Hodge, Keller and Robbins",Utilities,9379,False
5310840e-3ad6-44c2-a0ae-2f6199cdec48,2020-01-12 06:54:24.298795,279.340630633527,"Kirby, Cunningham and Miller",Electronics,7302,False
1e164f68-e28b-4504-9b24-e3871fe207be,2020-12-01 20:39:11.154689,708.403543499043,Lewis-Flores,Clothing,2706,False
b1a8c1bc-65f1-420c-844c-d827a9705672,2022-06-01 15:16:12.745797,616.3386407794685,Oliver-Martin,Grocery,3206,False
0f83adae-406d-413a-a77d-440802b3a9ee,2020-12-02 11:32:28.795666,242.7940667826221,Jones-Pearson,Entertainment,9130,False
51714097-0b70-4e51-b6c2-f9640c76d600,2023-07-24 04:43:52.672926,70.60734613552052,Diaz Group,Entertainment,7289,False
b1e0b64a-204c-46bc-a92c-cb5fd89f6ecb,2022-10-19 11:33:26.836879,956.1078227240221,Solis Ltd,Entertainment,3360,False
623b9783-e845-416c-95f1-f4c3ef22a08c,2023-03-06 06:13:37.552165,728.9336617212422,Lambert Ltd,Entertainment,9209,False
33f9319c-5a58-4f8b-ab8f-6786b8f185de,2022-07-18 09:32:20.858470,607.2629403070237,Cohen-Lambert,Entertainment,8216,False
175df02a-96d3-49ba-aae9-bc23ab357a3c,2022-06-30 15:16:08.295175,618.0453946222967,Silva and Sons,Entertainment,3848,False
d8bb7d4f-8767-41a4-9235-07284280efa3,2020-12-11 05:53:55.897420,676.1757295769846,Williams-Henderson,Clothing,4207,False
3cf433f6-933f-4f1d-ba08-c5e0b8f05dd5,2022-03-28 21:54:00.747767,97.5129128097,"Flynn, Contreras and Espinoza",Clothing,4110,False
0ecd5748-b51b-497b-a137-5a37a1fb42c4,2021-09-16 20:56:10.326265,132.19646368253484,"Salazar, Ward and Mckenzie",Utilities,3962,False
00161a5f-f336-435f-86e9-146a63676da9,2023-06-17 16:52:27.981514,413.6298066389335,"Hunt, Cortez and Hammond",Utilities,9472,False
da70a47d-a444-4528-9e29-794123121d18,2022-02-09 21:28:45.171639,588.8580408649883,"Mullen, Taylor and White",Clothing,2439,False
34ba157d-6ea3-4498-a12e-cf6e781f2023,2022-04-24 07:35:35.306121,898.9133072709132,Palmer-May,Grocery,2090,False
9b66f4c2-d8c0-4ecc-a5ba-5f2d880fc4e2,2023-04-10 00:10:08.026810,866.363453819444,"West, Simmons and Smith",Clothing,1958,False
be2eeef0-927e-44dd-8a55-323264a2e31c,2023-02-01 05:49:40.489647,141.36791524797044,Armstrong-Freeman,Electronics,9598,False
cb090c54-a09e-4e4b-8f25-56d31e1f11c3,2022-01-24 15:51:02.993608,83.27976544991246,"Johnson, White and Hays",Utilities,4676,False
1f795e11-87e5-4395-99fc-3d147490d9f3,2020-09-09 19:38:56.629179,792.2777446526646,Harrington LLC,Utilities,1013,False
3d112246-e3b5-4c44-af28-d44e7a1afe24,2020-10-17 01:26:17.972767,112.47727660215735,Raymond Ltd,Clothing,8145,False
add43bda-abba-4cef-81d5-b718a67cc09f,2021-04-03 12:17:28.217226,853.5350021174563,"Cooper, Phillips and Sims",Clothing,2741,False
5446f616-01ba-495e-817b-94cfc0df4c2f,2021-06-18 10:41:15.409324,468.5680806309001,Shaw-Jones,Clothing,2321,True
3f2374f3-eaab-4258-9b8e-5ef47a4d90ed,2020-05-30 23:20:43.579183,649.6679748466851,"Johnson, Arellano and Lee",Entertainment,6621,False
7199c59a-0853-43c1-a27c-4d7a168a4458,2021-05-23 05:14:00.032293,903.5775611838367,"Boyle, Bridges and Rose",Entertainment,4385,False
f77ba143-0508-4a60-9e5b-25c72ee616d1,2021-09-11 04:59:02.100154,543.7906793696568,"Guerrero, Stewart and Scott",Grocery,5635,False
093d3b9a-57ec-4506-857b-afd20550d006,2020-06-07 05:52:31.288965,597.0079626087894,Pitts Inc,Entertainment,5209,False
f4b5760e-667a-477e-ad4d-6ef903f392e0,2023-04-24 06:52:54.507040,240.06584733252828,Gonzales-Bauer,Electronics,1390,False
f4735b38-050a-4fc8-8ef5-3d81ac8241c5,2023-06-22 17:30:36.385305,553.4907652983327,Harris and Sons,Grocery,4847,False
db39f01f-76f5-4cc6-9f72-d612cc1df22a,2021-01-02 13:35:18.783636,526.3778449011903,"Lam, Terrell and Cox",Electronics,1870,False
05411921-55d3-4640-9875-eff47434fd08,2022-07-27 17:10:41.360555,80.63171282415225,"Byrd, Rose and Peterson",Entertainment,2532,False
49af75a8-425a-4fde-a7be-65c0e830f713,2022-01-18 08:45:57.849117,487.2739554461188,"Miller, Lopez and Norris",Electronics,6142,False
aac8d027-d52b-4fcb-80e7-f2ae7f3ee4ae,2020-05-04 17:21:25.282956,17.30999146283719,"Mcclure, Hale and Hayden",Utilities,8758,False
1f2ca4d2-ba2f-4f48-b6b0-ff1524df67b3,2024-01-27 13:24:51.780190,688.3713712828311,"Clark, Vaughan and Hernandez",Entertainment,6419,False
e0234722-030b-4a38-aaa5-772872a24840,2023-08-22 16:18:31.184600,289.75493782264414,"Gibson, Bean and Briggs",Entertainment,5311,False
0ff69e0d-c8af-492c-be26-cb09af32b410,2021-08-20 20:30:34.208691,578.7231857200784,"Mckinney, Peterson and Hines",Entertainment,7199,False
7c75f117-d4a3-4634-98ea-0041f4fb6748,2020-11-29 02:35:32.242917,112.46411066674696,Smith PLC,Utilities,3316,False
10d4140a-2800-4a62-bff1-cb51fd2f0346,2022-03-16 02:26:09.174103,13.374161466641839,Frank LLC,Grocery,4130,False
7836e40a-143b-4ee5-952b-4db5c9ac9381,2023-06-29 09:37:11.662383,984.5170584475579,Bush Ltd,Utilities,6673,False
b280e82a-d245-47cd-858e-7344976fa77e,2023-03-07 10:46:24.125652,430.46589578610013,"Love, Weber and Porter",Electronics,3837,False
a7483640-eca4-4686-92f0-8f8f3e258b18,2022-09-27 00:08:07.674730,991.3604426943823,Woods-Mahoney,Utilities,3419,False
4e9e58d0-94e4-49f2-9114-40e58010a77b,2020-09-06 23:43:45.009987,717.6756802845267,Baxter-Peck,Clothing,3501,False
7bd173c9-7a45-4107-af07-73eee319c4f2,2024-04-09 16:43:14.418036,745.2313239328663,Gray PLC,Electronics,8773,False
aafcc5a4-a8fd-4cb6-b152-64555cba4c0e,2023-04-17 14:27:23.537839,889.1501650586281,"Hobbs, Hernandez and Collins",Utilities,3486,False
e3d61396-f188-48dd-ae05-3af5142b38ff,2021-08-09 18:31:06.913193,246.51242736801967,Simpson-Cortez,Grocery,6254,False
86a41356-3981-4ee0-b710-8af91e6f8d95,2024-04-17 21:48:03.804936,679.9441143907633,"Austin, Marks and Green",Grocery,1937,False
a2c1f818-c94c-4dbb-84ef-030ead7125e4,2020-07-25 00:40:42.397990,517.8385866458395,Herrera PLC,Utilities,4312,False
991c3f3e-1bc5-4da1-b56c-927143cd63a7,2021-08-02 22:29:26.690199,64.41816758950807,Stephenson PLC,Grocery,6326,False
6baf6a3b-95fa-4363-bbbb-c14a5efac67f,2021-06-12 21:11:10.635173,647.9601618688342,White-Fitzgerald,Electronics,6039,False
ab2c9bf5-e734-416b-8282-de0b36f0b487,2022-06-02 23:11:10.320631,831.0326272731174,Parker-Patel,Utilities,5082,False
9ec4fa69-2841-439b-9d7f-b54537d00ad4,2023-10-23 07:04:04.195620,252.37321424716797,Olson-Morgan,Electronics,1589,False
f03323ae-8f40-47b6-b7f5-2fed986a78b7,2023-06-04 04:39:52.101515,534.3432329667272,Knox LLC,Clothing,8978,False
ed0eacae-7e07-465a-8023-7577138e6ced,2022-12-04 21:16:59.484337,859.6980280952561,"Anderson, Brooks and Thomas",Clothing,5386,False
06726418-f5d7-45df-abe2-d34c4ad0a885,2021-03-08 09:14:16.966817,515.5451532467303,"Campbell, Wade and Allen",Entertainment,3449,False
0b1b820d-8382-4593-ac67-2f31b85ef53a,2023-05-08 10:59:09.589324,842.8047320211507,Edwards Group,Electronics,8402,False
56687a7b-7580-45b4-8f3b-e187978c63d2,2021-12-21 21:56:35.046569,989.056041292344,Lawson-West,Entertainment,8210,False
1706ebb1-f3dd-4844-b760-9721f14b5770,2020-08-19 07:23:31.109282,357.4880853513536,Lopez and Sons,Electronics,1110,False
de18738e-53dd-410b-afb2-3fc40a86bc8c,2022-12-13 02:05:25.059865,507.3416122174224,Pham Ltd,Entertainment,7681,False
eddfb726-7145-4ddc-8540-fb798e8b1b9d,2022-03-04 10:25:25.553310,178.65537499436323,Villarreal-Velez,Clothing,7628,False
c99233c3-2da5-446a-b48f-af3a985012d3,2021-11-23 09:15:01.045384,531.5430688004186,"Sparks, Ritter and Graham",Electronics,8091,False
bc78ce42-4273-4565-a796-79ce1bc62874,2024-01-19 05:56:20.267293,796.2094128165262,Shepherd LLC,Clothing,7463,False
fb264088-5873-43ab-bb2e-9e169f732c05,2022-03-21 16:58:24.228069,237.48739069518032,"Aguilar, Daniels and Davis",Entertainment,7812,False
3115a13a-8499-45df-bd5d-81776f72fcd9,2020-06-16 21:29:33.891367,948.3017263759322,Allen LLC,Utilities,1501,False
79660bca-2442-4a3c-8004-6051441f4013,2020-04-03 15:49:47.711829,686.5131341760347,Turner PLC,Clothing,1556,False
8b083996-77de-4e30-990e-1cebfc99416e,2022-03-13 07:30:29.407392,697.543934535561,Lee-Bond,Entertainment,7288,False
0b75656d-d22f-4110-b279-cb8e0e0625fe,2021-01-21 19:11:33.191411,885.1580729218825,"Campbell, Coleman and Macias",Entertainment,9367,False
b3b6315b-ab06-4e8c-b821-8871dbb19471,2022-07-15 22:18:30.830308,413.43359497088215,Vazquez-Butler,Entertainment,1230,False
4b925c45-695f-4394-a17b-52fb0d37fb7f,2021-12-03 21:21:02.518591,489.95644729700047,Mendez-Lane,Electronics,1751,False
513564ee-2e25-419e-8d8b-14b07d89de83,2023-04-07 11:27:59.657928,471.1451204710025,Grant PLC,Utilities,9683,False
b76fb35d-b558-49e4-a39e-a63128be491c,2023-02-06 11:09:28.796522,651.1076167917212,Hoffman-Miller,Utilities,6713,False
feb43933-df4e-4905-bb8f-334115ebd152,2022-05-20 04:44:23.043732,508.7258719729118,Hebert-Garcia,Utilities,1294,False
99370d8d-7a95-42f5-ba72-40ff074751f9,2022-11-05 14:06:03.616602,786.9227343845965,"Romero, Barnett and King",Electronics,1426,False
2721b900-b99f-49b7-b88f-8b03bb8bd488,2022-10-12 11:00:34.965218,982.9034493990087,Murphy-Garcia,Utilities,1343,False
c0deef78-d212-4d71-9a91-0766ad7985a9,2024-01-20 03:08:09.617026,651.3112434289596,Yang LLC,Clothing,4610,False
1648a3bf-6db2-4f31-be58-87afd63c0dbf,2023-11-26 02:18:58.275671,343.14366887206734,"Travis, Hanson and Richmond",Entertainment,8219,False
dacb246b-c9dc-4571-9dfb-58ac0eab8f28,2022-07-03 16:50:31.688497,796.3151358865489,"Grant, Strong and Hoover",Entertainment,9867,True
c875a39c-f852-4795-b48f-1ad4aa80530f,2023-11-01 13:48:36.422840,774.9331657840133,Wright and Sons,Electronics,2252,False
54c33954-eeb0-479d-ae54-665fab5fbda1,2023-05-10 14:08:16.110790,173.72748430606873,Young-Arnold,Utilities,9037,False
083777c8-0295-4167-9f0f-c766d98eb544,2022-06-28 01:55:02.915520,571.1153639341087,Medina Inc,Grocery,2444,False
da293f5a-6cb6-4406-b38d-72bb2c26a438,2023-01-27 00:09:17.333201,859.1726860864112,Dixon-Miller,Grocery,1212,False
b9a0f722-77a1-41dc-8104-883812838042,2021-10-24 03:29:30.100416,135.01501066601605,"Hill, Patton and Scott",Grocery,9754,False
db3042c2-6baf-4925-96a5-a4563f87ff38,2020-07-19 17:59:08.016311,491.0678585299696,Chavez-Lozano,Entertainment,6608,False
fd679b03-6e6b-45b0-bcd6-3d48e1fbf033,2023-08-12 06:32:14.255007,475.10047017106024,Brady-Harvey,Grocery,7688,False
9961e92c-7f84-4bb9-ab67-5e2f461e6c18,2020-08-29 18:50:16.256068,392.7390418411356,Doyle Group,Utilities,4669,False
42b00099-f816-4dda-9982-cd7099d3c74a,2020-05-17 01:35:16.447648,280.55249554463614,Kim PLC,Grocery,4170,False
32d716ff-e31a-4863-9832-2a03ae3c518d,2021-09-25 14:44:09.584226,60.69304042836481,"Green, Meyer and Miller",Grocery,1799,False
97ae9d18-e1f8-4f87-b207-509eab5590a1,2021-03-04 03:47:41.408722,438.9609536418375,"Rivera, Ellis and Lee",Grocery,6831,False
0f9e4d1d-ee62-4562-96b8-68a1bc8cd72f,2024-02-20 01:44:51.218047,406.8457678306866,"Carter, Thompson and Jimenez",Clothing,2475,False
27fcb45a-56a1-475c-8eb1-d6cc3ea84a87,2021-05-02 06:10:38.884102,185.4667161639259,Crosby-Shaffer,Entertainment,3147,False
9c31aec3-e9b8-4b8d-a4a4-efa4b7ab20b6,2020-04-20 19:39:37.255368,694.0252002935742,"Johnson, Martin and Wilson",Grocery,8076,False
b2eab903-9460-4e9f-9d39-24d3d695a2db,2020-05-08 13:13:18.655733,954.1897738270696,Simmons and Sons,Utilities,6034,False
39290bed-e7d4-4eaa-8370-66a1f38ab38f,2021-03-14 15:03:40.204869,398.5869777748775,"Pratt, Wagner and Morris",Electronics,1961,False
5b4dc2e0-40de-4cbf-8fa9-ec379cafc58f,2020-05-09 19:32:12.751831,457.9235519372308,Rodriguez-Hunt,Utilities,1577,False
c51c4c2e-6d07-439c-b820-821829a149a4,2022-08-16 20:57:15.660079,883.0193200657883,Jimenez PLC,Grocery,8271,False
61f8bee3-7b5c-4727-a4e8-812d4dbffe73,2022-07-26 09:31:56.239645,558.6317991304126,"Garcia, Higgins and Gross",Electronics,8702,False
b3b2e98f-ce64-44be-89e7-b8c5a55942e8,2023-02-28 14:58:51.031943,336.6012076475909,Barton LLC,Electronics,5089,False
591b0ae8-2092-408d-986c-1401c8b5d308,2020-10-17 19:02:06.307228,317.0393447060798,Harper Group,Utilities,5656,False
5b0bc6ec-4573-44f0-8612-8dbac36fdf04,2020-07-05 05:25:56.335398,683.5470399140719,"Hernandez, Calderon and Wilson",Grocery,2428,False
2e76067f-59e5-4b73-b9cb-4710e6ed1778,2023-04-04 18:12:30.609775,303.5648306568566,Contreras-Parsons,Electronics,3452,False
553ff57a-eb71-4e65-a574-7bb940360012,2023-08-17 16:45:16.851142,222.6372404432197,Hansen PLC,Entertainment,2776,False
0627e278-f743-47e2-af35-a2f9ff5e1d01,2021-06-07 13:41:46.469158,446.8156200894492,Roberts-Robles,Entertainment,6751,False
d63fd464-5b76-4116-8b96-3e5afadbf8a4,2020-01-31 20:24:37.719381,886.5095039793409,Wood Ltd,Utilities,1524,False
00343ca2-c2cd-4fa0-b37b-f50dc18c77ee,2020-01-26 08:49:44.313862,546.2513912129863,"Wilkerson, Ball and Wyatt",Clothing,3979,False
1b38d6a8-1cc8-4447-9b7b-e51ffcecc7d5,2023-11-03 22:23:35.794550,138.58388173191295,Webb Group,Clothing,9181,False
92e7e8a1-0a5a-4d9a-ab29-3bf5fe085b5b,2023-02-11 15:45:39.632987,670.1473134491761,Clark Inc,Entertainment,6370,False
e341e112-7c68-473f-8767-e83c82868575,2021-06-19 14:44:17.231383,730.079949364285,Washington-Warner,Grocery,6944,False
bdc133fa-0a28-459e-aa7e-6f8ab73db872,2020-02-20 23:23:40.799235,248.18437346693858,Lopez-Guerra,Clothing,7944,False
00fc0b58-3684-4784-9084-5a94ac04162c,2020-12-16 15:36:20.976262,421.15554687622176,Lopez-Fletcher,Electronics,1358,False
92a85965-861e-48cc-af35-f358efc2b10e,2023-09-06 12:43:00.686820,222.46903706188434,Montoya Ltd,Entertainment,7636,False
2c1b8249-4261-46bb-8dc0-ced02731f2b4,2024-03-05 13:49:07.172939,60.70546693006272,"Luna, Jones and Garcia",Utilities,7758,False
e9ee98cb-589b-4f5a-a114-8e17a450713f,2020-02-19 23:53:55.924079,770.8065239010836,Morales-Perry,Utilities,6323,False
45f777f3-943d-4b72-954d-ac15c297a37b,2022-10-24 09:07:18.793329,796.9454268252541,"Patel, Romero and Trevino",Clothing,6882,False
a7b4050b-74a2-4cdd-a2d9-eb8002370821,2020-05-14 14:35:47.053030,232.18477384514694,Henderson and Sons,Clothing,6921,False
0a7c4e65-76c4-420a-9d8f-ceb15d5dd54d,2024-01-07 01:24:02.597523,162.8359231848422,Patterson Ltd,Entertainment,7372,False
97f622b4-8ee8-4c97-a947-fb1c7ba07638,2020-08-18 03:06:03.421448,323.6133960167072,Thomas Group,Entertainment,1918,False
2e8a1ef0-03b7-48d5-9f73-f196113d6c9a,2021-07-25 02:33:55.121941,17.599187264313336,Lucas-Phillips,Grocery,5537,False
ce01cb7a-4668-4718-a022-14c641e8b52d,2021-03-14 10:46:13.487242,227.27514178622306,Johnson PLC,Clothing,4579,False
0a5cfc05-f667-428e-a952-277a70282d24,2022-11-16 13:06:59.732390,726.9192863560211,"Price, Jones and Mason",Grocery,6075,False
800ad89c-d30e-4355-851b-aeda15d92415,2020-11-25 07:31:33.982464,526.4237383533901,Ramos Ltd,Grocery,7423,False
536a4591-e484-4bdb-858c-e104954607bf,2020-08-29 23:50:08.238590,485.8893199844195,"Johnson, Robles and Lopez",Entertainment,9592,False
c638d663-c3a4-4623-80fe-f2fbf1e56e0a,2022-05-29 10:53:48.547680,551.405674265769,"Potts, Holloway and Dodson",Clothing,2077,False
32c3a062-0285-4b31-a5c5-26de7041fb56,2022-08-12 19:46:42.851426,598.9291976448081,"Rodriguez, Phillips and Boyle",Entertainment,9835,False
4bef677c-87e5-4b0d-85b8-ba8ea0845095,2021-04-22 11:49:59.255103,751.301822477693,Delacruz-Fisher,Grocery,3092,False
df231828-b9d1-442d-8e98-407c6050a293,2022-05-11 09:17:14.782796,280.420461729608,"Villa, Ramos and Alexander",Electronics,4850,False
da637fb5-1558-48dd-b3c2-d064b3640e38,2022-04-01 19:48:57.806052,141.74426962289795,Williams-Donaldson,Clothing,5852,False
23cfb586-ba4a-49dd-9d2f-02977cdabd96,2021-10-30 19:14:22.542511,370.6971064238497,"Hunter, Davenport and Baker",Grocery,6476,False
b4282b14-0721-402c-b92e-e961e338f35a,2020-04-19 20:00:41.341561,173.27688564014187,Ortega-Foster,Utilities,4275,False
9a021f1d-909d-4285-bf71-799cefe76a69,2021-01-08 01:28:54.087548,177.5968599470336,Salazar-Maldonado,Entertainment,3237,False
c6456d85-9634-4660-82c7-20a35e2efa56,2023-11-18 17:44:45.063541,674.3801692181839,Casey-Medina,Utilities,4326,False
aee25c32-3c9a-4545-a1a2-41bdb57637bc,2023-12-30 10:45:00.497425,133.45007245383397,Wilcox-Garrett,Grocery,2913,False
c7cd6558-d798-4800-b1c7-08f5b05a75c5,2023-03-25 17:09:43.895380,50.30446080171148,Patel Inc,Clothing,7748,False
3fb7fc1d-117e-44bf-a238-9d9cc135dfed,2022-05-23 23:46:13.994333,874.0269084775838,Oliver LLC,Clothing,1557,False
bdc5956a-c31b-485b-a184-45a979c8034f,2021-01-10 13:37:43.392720,670.6665562879266,Floyd and Sons,Grocery,5762,False
77f3b3a3-ac1b-432a-8d65-dfc6e7447cde,2021-12-28 02:25:28.396029,229.33008696893697,Perez Inc,Entertainment,3527,False
4d42946f-c9af-4852-a270-1a0242237515,2021-06-29 12:38:14.149110,734.2131794743531,Rodriguez-Cook,Grocery,2439,False
3d09687c-e3bb-4d27-b505-f5b0163ff227,2020-01-18 09:52:39.337849,929.7784395467062,Garcia-Walker,Grocery,2407,False
2315ef57-8d1c-4a31-8d08-9af764d35ebd,2021-08-22 16:47:34.510535,460.2046897491041,Ross-Espinoza,Grocery,4664,False
18bdca47-9fa6-4599-a62c-0605685112f2,2020-03-04 20:38:42.090057,43.50149526379929,"Nelson, Snyder and Riley",Entertainment,6583,False
030f0786-e034-4013-9c62-afcd1276b2f7,2022-01-02 10:40:00.959713,712.0453903015409,Park PLC,Entertainment,5156,False
d81732d3-cb0f-4289-bd22-f91dac71f9e2,2021-05-30 12:18:04.816035,783.3593963633225,Pace and Sons,Electronics,8773,False
1e179bad-653d-4fe8-b4eb-0ede3b39f8d4,2021-08-02 14:46:54.240080,763.4359076381753,"Stephens, Phillips and Davis",Clothing,3609,False
d887a39d-61f2-4632-ba0d-1837a905edb9,2020-12-22 10:39:09.248489,215.87687713977834,Hanson LLC,Electronics,9184,False
76581b50-55d9-42a4-a1bc-53dff2a6b5f1,2021-12-24 08:07:28.233685,794.893654078072,Stevenson-Warren,Electronics,7572,False
04d262fa-4716-4e72-b0ef-a272775770ea,2022-08-20 09:01:11.283735,501.4960315097437,Watkins and Sons,Utilities,1925,False
83bb8736-3e45-49e8-a2ff-b3fa01b636c4,2021-06-12 22:31:44.016576,170.21617478066503,"Sparks, Romero and Weaver",Entertainment,5610,False
9bd8a600-c5de-4b2e-88d5-e32d68369a8d,2023-04-18 06:16:41.535842,387.04045467102685,Ramsey-Cole,Electronics,2716,False
1ed27c4e-ce37-43b9-b0aa-30b38c1052c7,2021-10-17 16:16:16.791968,534.6545034942793,Smith-Flowers,Utilities,4024,True
272bf9a1-6ad8-4384-98f5-79b0e16ba462,2020-03-23 12:02:25.767257,424.1068624969402,"Buck, Liu and Mathis",Entertainment,2683,False
367d8954-c7c3-4dc4-813d-92a79e325bc3,2021-09-15 03:50:20.662462,303.55169326698297,"Massey, Mcdonald and Washington",Utilities,5645,False
92b89660-65bc-433c-bf6c-bb4df3ecdc7a,2021-04-16 07:33:30.594260,976.6557149486496,"Conner, Hebert and Parker",Electronics,9879,False
1db62891-6952-40ae-aafb-ded16452132b,2020-08-05 09:55:04.749037,788.7082034177439,Ramirez PLC,Clothing,9057,True
3dea50a9-4083-49a8-bc6e-aa48349b5ab9,2020-04-20 17:02:51.075472,741.791171169181,Williams and Sons,Utilities,6918,False
e43c9b73-7818-4b47-b2f5-8722bd5c19ef,2023-09-24 07:14:04.025055,749.7073362228132,"Moore, Pacheco and Johnson",Entertainment,2808,False
54a8b40b-ee64-40c6-bb1f-8af2270f4fb9,2021-06-04 22:11:21.350118,707.8425071955345,Thomas Ltd,Utilities,5736,False
e3a5a433-9703-4181-a9b5-738c431af902,2020-07-05 09:43:28.136068,713.4926252831843,"Wallace, Dixon and Booth",Clothing,7129,False
83210997-ab9e-4a61-b89b-9fac1e6254d9,2022-09-30 01:19:55.440213,509.6776148959442,Silva-Foley,Grocery,3108,False
4a492cd0-f8db-4523-99d7-b1e725ae4bbb,2022-12-01 13:17:19.207007,148.2859167926493,Obrien Ltd,Electronics,9663,False
d37c3627-0a68-4cc7-8240-af10f3aafefb,2023-12-05 06:18:52.177683,220.93677699479926,Lam-Williams,Electronics,5828,False
dd674743-a810-4390-85d8-21eef2752305,2021-05-15 10:44:58.063722,49.666481643582685,Allen Group,Electronics,8430,False
26c0a036-79af-41af-9303-4a6bfb6afe93,2020-04-06 10:39:27.459713,546.7370861563348,Coleman PLC,Electronics,3168,False
1c9e6c30-e285-4b29-8fe6-205c9aba3e44,2022-01-03 16:58:16.990316,870.2159620234415,Hernandez and Sons,Grocery,3145,False
e16a08f8-9fb8-441a-8dc1-037ae0c57664,2022-09-22 07:22:48.448069,89.16483013120322,Ho Ltd,Entertainment,3221,False
95987930-e8df-426c-a70d-07712ec4f7de,2024-01-31 23:23:01.838444,126.15420606596764,Adams-Johnson,Entertainment,1633,False
2db94e7b-ee6f-41d7-b982-f4c3c34c1d90,2023-12-07 07:50:25.474623,827.3360054670277,Dodson-Rogers,Clothing,3781,False
